,datetime,title,content
644,2019-06-21 11:33:21,,【重庆力争2022年基本建成生活垃圾分类处理系统】重庆日前召开全市生活垃圾分类暨立体绿化工作现场推进会。重庆市城市管理局相关人士会上透露，2020年，重庆将争取城市建成区内50%的街镇和全市30%的行政村开展生活垃圾分类示范，建成10个市级农村生活垃圾分类示范区县、2500个示范村，主城区城市生活垃圾回收利用率达到35%。同时，全市生活垃圾分类处理系统基本建成。
645,2019-06-21 11:32:46,,【午评：沪指涨0.61%重回3000点 创业板超80只个股涨停】总体上，受修订重大资产重组管理办法影响，市场人气喜人，资金做多热情显著，两市超百股涨停，超过三千只个股飘红，其中创业板超80只个股涨停，且大多为低市值个股。截止上午收盘，沪指报3005.36点，涨0.61%，深成指报9234.19点，涨1.09%；创指报1529.21点，涨2.08%。从盘面上看，创业板重组、环保、电竞板块居板块涨幅榜前列，种植业、猪肉、银行板块跌幅榜前列。
646,2019-06-21 11:30:49,,上证综指午盘收涨0.61%，报3005.36。中信建投对指数上涨贡献最大，上涨9.0%。 怡球资源涨幅最大，上涨10.2%。
647,2019-06-21 11:29:39,,【辽宁省出台10项用地措施支持飞地经济发展】6月19日，辽宁省自然资源厅印发《关于支持飞地经济健康发展做好用地保障工作的通知》。《通知》明确，将“增存挂钩”腾退指标、“增减挂钩”周转指标优先用于飞地经济项目，并鼓励园区使用省级贫困县的增减挂钩节余指标，开展扶贫协作共建园区；对列入省政府“重强抓”项目清单的飞地经济项目，在当地计划指标不足的情况下，由全省统筹各市剩余计划指标予以保障。
648,2019-06-21 11:29:15,, 【中棉协与郑商所联合发布《棉花期货服务棉花产业高质量发展白皮书》】在6月20日—21日于青岛举行的“2019中国国际棉花会议”上，中国棉花协会和郑州商品交易所共同发布了《棉花期货服务棉花产业高质量发展白皮书》。在《白皮书》发布仪式上，郑商所相关负责人表示，加强银期互通，推广仓单质押融资业务，扩宽涉棉企业融资渠道。研究棉花期货国际化制度规则，推动棉花期货引入境外投资者，探索开展进口棉纱交割。稳步增加新疆棉花期货交割仓库数量，持续优化棉花期货、期权规则制度，提升综合平台功能作用，打造多层次的棉花期货衍生品体系。
649,2019-06-21 11:28:48,,【2019创交会首次设立中科院专利技术成果拍卖会】6月21-23日，中国创新创业成果交易会（以下简称创交会）在广州广交会展馆举办。本次创交会是以国家双创战略为指导构筑的创新型、平台型、开放型、枢纽型国际化创新创业成果品牌盛会。本次展会中国科学院首次组团参展，共有中科院院属20家单位51个项目参展。创交会开幕首日，中科院专利技术成果拍卖会首次登陆2019中国创新创业成果交易会，共有841件专利，起拍价最低2万元，最高800万元。（央广）
650,2019-06-21 11:24:11,,【西宁2025年碳排放将达到峰值 比国家提前5年达峰】21日从西宁市生态环境局获悉，西宁作为第三批国家低碳试点城市，预计将于2025年左右碳排放达到峰值，比国家提前5年达峰。（中新网）
651,2019-06-21 11:22:00,,WTI原油抹去日内涨幅，现报56.73美元/桶；布伦特原油现报64.49美元/桶，日内涨幅0.14%。
652,2019-06-21 11:21:50,,【小米CC新系列手机诞生 将对标华为nova主打女性市场】6月21日，小米创始人雷军发文表示，小米正式官宣了小米手机新系列小米CC。关于小米CC是什么？雷军表示，这将是属于全球年轻人的潮流手机。据了解，小米CC是小米与美图合作的首款手机，这是一个新的产品序列，属于年轻人的拍照手机，主打时尚、潮、拍照好，将为小米开拓女性市场。
653,2019-06-21 11:19:48,,【郭台铭正式卸任鸿海董事长 公司营运交由九人小组】6月21日，郭台铭最后一次以董事长身份出席鸿海集团股东大会，宣布自己已决定淡出鸿海，公司营运将交给经营委员会的九人小组，“我对他们很有信心，我认为各位股东可以放心，他们一定会做得比我更好。”郭台铭表示自己“另有要务”，因而提前离开股东大会。（新京报）
654,2019-06-21 11:19:00,,【传顺网科技将于6月25日发布云电脑，华为、英特尔、戴尔等合作伙伴将出席发布会】 近日，有媒体称顺网科技将于近日发布新品，并晒出发布会邀请函，内容显示顺网科技将于北京时间6月25日于杭州正式发布云电脑。据知情人士爆料，届时华为、英伟达、英特尔、戴尔等全球化巨头都将作为合作伙伴出席发布会。对此，顺网科技相关负责人表示：“公司确将在6月25日举行以“重塑”为主题的云电脑新品发布会，并邀请相关合作伙伴出席”，但并未透露新品细节及嘉宾信息。
655,2019-06-21 11:18:24,,【人民网评：斗争的结果会是“中必输”吗？】正视困难很必要。但是，把我们的困难和美国的实力都夸张地予以放大，则是一种不自信到骨子里的幼稚病。跪地投降，在极个别“中国必败论”者那里，似乎成了最佳的止损方案，但是，这等于永远把自己锁死在低端产业线上。真的能止损？我们批评这种“中国必败”论调，并非是要大家无视困难，空喊口号，而是要客观看待这些影响，促使我们正视困难，精准施策。美国不顾后果的出手，只会倒逼中国企业坚定自主创新的决心。摒弃“恐美崇美”心态，剔除失败主义情绪，树立必胜的信心，我们才能真正把握住世界潮流的大方向。
656,2019-06-21 11:16:46,,5G板块异动，中富通直线封板，奥维通信、特发信息、宜通世纪等纷纷拉升。
657,2019-06-21 11:12:48,,鸿海集团：董事会选举原芯片业务负责人刘扬伟担任新任董事长。
658,2019-06-21 11:12:31,,【总投资16.1亿 河南福田智蓝新能源工厂正式开工】河南福田智蓝新能源商用车生产项目在商丘正式开工。该项目于2018年9月规划落地，项目总投资16.1亿元，规划生产纯电动、氢燃料新能源中轻卡产品，项目建成后预计产能4万辆/年。（21世纪经济报道）
659,2019-06-21 11:12:17,,【央行本周通过货币政策工具连续第二周净投放 规模3250亿元】央行本周（6月17日-6月21日）通过公开市场净投放资金2850亿元，另外本周三通过中期借贷便利(MLF)净投放资金400亿元。央行公开市场净投放规模为5月底来最大，5月27日-5月31日中国央行公开市场净投放资金4300亿元。。本周进行了3400亿元逆回购操作，到期规模为550亿元。
660,2019-06-21 11:11:33,,【Shibor全线下行 隔夜Shibor创4年新低】隔夜Shibor再跌14.1bp至1.112%，创下自2015年6月15日以来新低；7天Shibor跌3.2bp至2.416%；14天Shibor跌5.2bp至2.807%；3个月Shibor跌1.6bp至2.895%。
661,2019-06-21 11:10:10,,【东旭光电：公司有三款燃料电池产品入选工信部产品目录公示】东旭光电21日在互动平台上回答投资者提问时表示，在工信部燃料电池车新产品目录中，公司共有三款燃料电池产品入选公示，情况属实。
662,2019-06-21 11:09:10,,黄金板块集体爆发，恒邦股份、湖南黄金涨停，金洲慈航大涨9.8%冲击涨停，中金黄金、山东黄金、紫金矿业、赤峰黄金、豫光金铅、老凤祥、豫园股份、荣华实业等均有不俗涨幅。
663,2019-06-21 11:05:43,,【中国移动：将于6月25日召开5G+发布会】据悉，中国移动将于6月25日召开主题为“5G+ 共赢未来”的5G+发布会。本次大会上，中国移动将正式启动“中国移动5G+计划”。目前，中国移动已在全国开展了面向14个重点行业74个场景的5G应用创新。
664,2019-06-21 11:04:47,,【2019世界新能源汽车大会聚焦产业跨界融合新趋势】由中国科协和海南省人民政府联合主办的2019世界新能源汽车大会将于7月1-3日在海南博鳌举办，届时国内外学术权威、产业领袖将共同关注探讨新能源汽车跨界融合新趋势。“新能源汽车跨界融合新趋势”是本次大会的主要议题之一。大会设置中重型车零排放论坛、城市交通电动化转型论坛、自动驾驶与未来城市出行等论坛。本次大会还将首次展示国家重点研发计划“新能源汽车”重点专项标志性成果，并对大会科技委员会评选出的全球新能源汽车8项创新技术及8项前沿技术进行全球发布。将有80多家新能源汽车相关企业参加大会。（新华社）
665,2019-06-21 11:02:34,,无人驾驶板块异动，亚太股份直线封板，万安科技、路畅科技、金固股份小幅跟涨。
666,2019-06-21 11:01:27,,昆仑万维在互动平台上表示，对于优质资产的并购重组能力是公司的核心竞争力之一，如Opera、Grindr都是很好的证明。同时，公司手中已经持有较多高科技公司，如近期投资的Pony AI、追觅科技等，本次管理办法修改方案有助于公司今后进一步的资产优化。
667,2019-06-21 11:00:12,,【打好“王牌”，寻找机遇，贸易摩擦阻挡不了中国发展进程】中国宏观经济研究院昨天（6月20日）就中美经贸摩擦关键议题举行研讨会。相关专家表示，阻挡经济全球化将是一个“多输”的结局，面对国际不确定性因素加剧，中国应握紧、打好自己的“王牌”，在贸易摩擦的“危”中，寻找机遇。中国宏观经济研究院首席专家陈东琪提出，中国强大的市场，将是应对贸易摩擦的一张“王牌”。（央广）
